1,L_I_II
2,L_III
3,L_IV
4,L_V
5,L_VI
6,L_Crus_I
7,L_Crus_II
8,L_VIIB
9,L_VIIIA
10,L_VIIIB
11,L_IX
12,L_X
13,L_CM
101,R_I_II
102,R_III
103,R_IV
104,R_V
105,R_VI
106,R_Crus_I
107,R_Crus_II
108,R_VIIB
109,R_VIIIA
110,R_VIIIB
111,R_IX
112,R_X
113,R_CM
