1,L_striatum
2,L_gp
3,L_thalamus
85,R_striatum
86,R_gp
87,R_thalamus
4,L_mam_body
5,L_fornix
6,L_fimbria
7,L_CA1
8,L_subiculum
9,L_CA4DG
10,L_CA2CA3
11,L_stratum
12,L_alveus
88,R_CA1
89,R_subiculum
90,R_CA4DG
91,R_CA2CA3
92,R_stratum
93,R_fimbria
94,R_mam_body
95,R_fornix
96,R_alveus
13,L_amygdala
97,R_amygdala
